Text,Image
urn:cts:greekLit:tlg0012.tlg001.e3:11.213,"urn:cite:hmt:e3bifolio.E3_140v_141r@0.2424,0.6767,0.2056,0.0293"
urn:cts:greekLit:tlg0012.tlg001.e3:11.214,"urn:cite:hmt:e3bifolio.E3_140v_141r@0.2377,0.6953,0.2106,0.024"
urn:cts:greekLit:tlg0012.tlg001.e3:11.215,"urn:cite:hmt:e3bifolio.E3_140v_141r@0.2416,0.713,0.2073,0.026"
urn:cts:greekLit:tlg0012.tlg001.e3:11.216,"urn:cite:hmt:e3bifolio.E3_140v_141r@0.2416,0.7258,0.2131,0.0331"
urn:cts:greekLit:tlg0012.tlg001.e3:11.217,"urn:cite:hmt:e3bifolio.E3_140v_141r@0.4865,0.3243,0.2332,0.0315"
urn:cts:greekLit:tlg0012.tlg001.e3:11.218,"urn:cite:hmt:e3bifolio.E3_140v_141r@0.4805,0.3498,0.2332,0.0255"
urn:cts:greekLit:tlg0012.tlg001.e3:11.219,"urn:cite:hmt:e3bifolio.E3_140v_141r@0.4855,0.3649,0.2252,0.0255"
urn:cts:greekLit:tlg0012.tlg001.e3:11.220,"urn:cite:hmt:e3bifolio.E3_140v_141r@0.4885,0.3799,0.2132,0.0285"
urn:cts:greekLit:tlg0012.tlg001.e3:11.221,"urn:cite:hmt:e3bifolio.E3_140v_141r@0.4825,0.3979,0.2212,0.03"
urn:cts:greekLit:tlg0012.tlg001.e3:11.222,"urn:cite:hmt:e3bifolio.E3_140v_141r@0.4865,0.4129,0.2252,0.0315"
urn:cts:greekLit:tlg0012.tlg001.e3:11.223,"urn:cite:hmt:e3bifolio.E3_140v_141r@0.4875,0.4324,0.2212,0.03"
urn:cts:greekLit:tlg0012.tlg001.e3:11.224,"urn:cite:hmt:e3bifolio.E3_140v_141r@0.4885,0.4489,0.2212,0.03"
urn:cts:greekLit:tlg0012.tlg001.e3:11.225,"urn:cite:hmt:e3bifolio.E3_140v_141r@0.4865,0.4655,0.2112,0.0285"
urn:cts:greekLit:tlg0012.tlg001.e3:11.226,"urn:cite:hmt:e3bifolio.E3_140v_141r@0.4875,0.482,0.2232,0.0285"
urn:cts:greekLit:tlg0012.tlg001.e3:11.227,"urn:cite:hmt:e3bifolio.E3_140v_141r@0.4915,0.503,0.2222,0.027"
urn:cts:greekLit:tlg0012.tlg001.e3:11.228,"urn:cite:hmt:e3bifolio.E3_140v_141r@0.4885,0.518,0.2222,0.027"
urn:cts:greekLit:tlg0012.tlg001.e3:11.229,"urn:cite:hmt:e3bifolio.E3_140v_141r@0.4875,0.536,0.2242,0.027"
urn:cts:greekLit:tlg0012.tlg001.e3:11.230,"urn:cite:hmt:e3bifolio.E3_140v_141r@0.4885,0.5541,0.2192,0.027"
urn:cts:greekLit:tlg0012.tlg001.e3:11.231,"urn:cite:hmt:e3bifolio.E3_140v_141r@0.4895,0.5691,0.2192,0.027"
urn:cts:greekLit:tlg0012.tlg001.e3:11.232,"urn:cite:hmt:e3bifolio.E3_140v_141r@0.4815,0.5871,0.2242,0.027"
urn:cts:greekLit:tlg0012.tlg001.e3:11.233,"urn:cite:hmt:e3bifolio.E3_140v_141r@0.4885,0.6051,0.2222,0.0225"
urn:cts:greekLit:tlg0012.tlg001.e3:11.234,"urn:cite:hmt:e3bifolio.E3_140v_141r@0.4895,0.6186,0.2162,0.0285"
urn:cts:greekLit:tlg0012.tlg001.e3:11.235,"urn:cite:hmt:e3bifolio.E3_140v_141r@0.4885,0.6351,0.2212,0.0285"
urn:cts:greekLit:tlg0012.tlg001.e3:11.236,"urn:cite:hmt:e3bifolio.E3_140v_141r@0.4875,0.6532,0.2192,0.0255"
urn:cts:greekLit:tlg0012.tlg001.e3:11.237,"urn:cite:hmt:e3bifolio.E3_140v_141r@0.4865,0.6667,0.2282,0.033"
urn:cts:greekLit:tlg0012.tlg001.e3:11.238,"urn:cite:hmt:e3bifolio.E3_140v_141r@0.4865,0.6877,0.2212,0.0225"
urn:cts:greekLit:tlg0012.tlg001.e3:11.239,"urn:cite:hmt:e3bifolio.E3_140v_141r@0.4865,0.7012,0.2212,0.03"
urn:cts:greekLit:tlg0012.tlg001.e3:11.240,"urn:cite:hmt:e3bifolio.E3_140v_141r@0.4865,0.7177,0.2332,0.027"
urn:cts:greekLit:tlg0012.tlg001.e3:11.241,"urn:cite:hmt:e3bifolio.E3_140v_141r@0.4845,0.7297,0.2332,0.039"
urn:cts:greekLit:tlg0012.tlg001.e3:11.242,"urn:cite:hmt:e3bifolio.E3_141v_142r@0.2332,0.3138,0.2182,0.0375"
urn:cts:greekLit:tlg0012.tlg001.e3:11.243,"urn:cite:hmt:e3bifolio.E3_141v_142r@0.2332,0.3363,0.2182,0.0315"
urn:cts:greekLit:tlg0012.tlg001.e3:11.244,"urn:cite:hmt:e3bifolio.E3_141v_142r@0.2312,0.3574,0.2252,0.027"
urn:cts:greekLit:tlg0012.tlg001.e3:11.245,"urn:cite:hmt:e3bifolio.E3_141v_142r@0.2302,0.3739,0.2232,0.0255"
urn:cts:greekLit:tlg0012.tlg001.e3:11.246,"urn:cite:hmt:e3bifolio.E3_141v_142r@0.2302,0.3919,0.2082,0.0225"
urn:cts:greekLit:tlg0012.tlg001.e3:11.247,"urn:cite:hmt:e3bifolio.E3_141v_142r@0.2322,0.4069,0.2152,0.027"
urn:cts:greekLit:tlg0012.tlg001.e3:11.248,"urn:cite:hmt:e3bifolio.E3_141v_142r@0.2222,0.4234,0.2292,0.0285"
urn:cts:greekLit:tlg0012.tlg001.e3:11.249,"urn:cite:hmt:e3bifolio.E3_141v_142r@0.2322,0.4444,0.2172,0.024"
urn:cts:greekLit:tlg0012.tlg001.e3:11.250,"urn:cite:hmt:e3bifolio.E3_141v_142r@0.2302,0.4595,0.2172,0.024"
urn:cts:greekLit:tlg0012.tlg001.e3:11.251,"urn:cite:hmt:e3bifolio.E3_141v_142r@0.2325,0.4731,0.2167,0.0284"
urn:cts:greekLit:tlg0012.tlg001.e3:11.252,"urn:cite:hmt:e3bifolio.E3_141v_142r@0.2345,0.4912,0.2167,0.0284"
urn:cts:greekLit:tlg0012.tlg001.e3:11.253,"urn:cite:hmt:e3bifolio.E3_141v_142r@0.2339,0.5089,0.2167,0.0245"
urn:cts:greekLit:tlg0012.tlg001.e3:11.254,"urn:cite:hmt:e3bifolio.E3_141v_142r@0.2345,0.5265,0.2167,0.0245"
urn:cts:greekLit:tlg0012.tlg001.e3:11.255,"urn:cite:hmt:e3bifolio.E3_141v_142r@0.2345,0.5429,0.2167,0.0245"
urn:cts:greekLit:tlg0012.tlg001.e3:11.256,"urn:cite:hmt:e3bifolio.E3_141v_142r@0.235,0.5609,0.2167,0.0245"
urn:cts:greekLit:tlg0012.tlg001.e3:11.257,"urn:cite:hmt:e3bifolio.E3_141v_142r@0.2282,0.5777,0.2167,0.0245"
urn:cts:greekLit:tlg0012.tlg001.e3:11.258,"urn:cite:hmt:e3bifolio.E3_141v_142r@0.2333,0.5941,0.2167,0.0245"
urn:cts:greekLit:tlg0012.tlg001.e3:11.259,"urn:cite:hmt:e3bifolio.E3_141v_142r@0.2348,0.6104,0.2167,0.0245"
urn:cts:greekLit:tlg0012.tlg001.e3:11.260,"urn:cite:hmt:e3bifolio.E3_141v_142r@0.2342,0.6268,0.2167,0.0245"
urn:cts:greekLit:tlg0012.tlg001.e3:11.261,"urn:cite:hmt:e3bifolio.E3_141v_142r@0.2356,0.6444,0.2167,0.0245"
urn:cts:greekLit:tlg0012.tlg001.e3:11.262,"urn:cite:hmt:e3bifolio.E3_141v_142r@0.2276,0.6586,0.2167,0.0245"
urn:cts:greekLit:tlg0012.tlg001.e3:11.263,"urn:cite:hmt:e3bifolio.E3_141v_142r@0.2328,0.6772,0.2167,0.0245"
urn:cts:greekLit:tlg0012.tlg001.e3:11.264,"urn:cite:hmt:e3bifolio.E3_141v_142r@0.235,0.6909,0.2167,0.0271"
urn:cts:greekLit:tlg0012.tlg001.e3:11.265,"urn:cite:hmt:e3bifolio.E3_141v_142r@0.229,0.7116,0.2167,0.0271"
urn:cts:greekLit:tlg0012.tlg001.e3:11.266,"urn:cite:hmt:e3bifolio.E3_141v_142r@0.5058,0.3234,0.2184,0.0301"
urn:cts:greekLit:tlg0012.tlg001.e3:11.267,"urn:cite:hmt:e3bifolio.E3_141v_142r@0.5094,0.3428,0.2184,0.0301"
urn:cts:greekLit:tlg0012.tlg001.e3:11.268,"urn:cite:hmt:e3bifolio.E3_141v_142r@0.5078,0.3617,0.2184,0.0301"
urn:cts:greekLit:tlg0012.tlg001.e3:11.269,"urn:cite:hmt:e3bifolio.E3_141v_142r@0.4994,0.3757,0.2258,0.0301"
urn:cts:greekLit:tlg0012.tlg001.e3:11.270,"urn:cite:hmt:e3bifolio.E3_141v_142r@0.499,0.3927,0.2258,0.0301"
urn:cts:greekLit:tlg0012.tlg001.e3:11.271,"urn:cite:hmt:e3bifolio.E3_141v_142r@0.5003,0.4106,0.2258,0.0301"
urn:cts:greekLit:tlg0012.tlg001.e3:11.272,"urn:cite:hmt:e3bifolio.E3_141v_142r@0.5013,0.4286,0.2258,0.0257"
urn:cts:greekLit:tlg0012.tlg001.e3:11.273,"urn:cite:hmt:e3bifolio.E3_141v_142r@0.5013,0.4441,0.2258,0.0257"
urn:cts:greekLit:tlg0012.tlg001.e3:11.274,"urn:cite:hmt:e3bifolio.E3_141v_142r@0.5039,0.4615,0.2293,0.0257"
urn:cts:greekLit:tlg0012.tlg001.e3:11.275,"urn:cite:hmt:e3bifolio.E3_141v_142r@0.5032,0.4785,0.2293,0.0247"
urn:cts:greekLit:tlg0012.tlg001.e3:11.276,"urn:cite:hmt:e3bifolio.E3_141v_142r@0.4987,0.494,0.2293,0.0247"
urn:cts:greekLit:tlg0012.tlg001.e3:11.277,"urn:cite:hmt:e3bifolio.E3_141v_142r@0.4997,0.5115,0.2293,0.0247"
urn:cts:greekLit:tlg0012.tlg001.e3:11.278,"urn:cite:hmt:e3bifolio.E3_141v_142r@0.5016,0.5284,0.2293,0.0247"
urn:cts:greekLit:tlg0012.tlg001.e3:11.279,"urn:cite:hmt:e3bifolio.E3_141v_142r@0.5007,0.5439,0.2293,0.0247"
urn:cts:greekLit:tlg0012.tlg001.e3:11.280,"urn:cite:hmt:e3bifolio.E3_141v_142r@0.4968,0.5628,0.2345,0.0247"
urn:cts:greekLit:tlg0012.tlg001.e3:11.281,"urn:cite:hmt:e3bifolio.E3_141v_142r@0.4981,0.5788,0.2345,0.0247"
urn:cts:greekLit:tlg0012.tlg001.e3:11.282,"urn:cite:hmt:e3bifolio.E3_141v_142r@0.4971,0.5939,0.2345,0.0237"
urn:cts:greekLit:tlg0012.tlg001.e3:11.283,"urn:cite:hmt:e3bifolio.E3_141v_142r@0.4958,0.6142,0.2345,0.0204"
urn:cts:greekLit:tlg0012.tlg001.e3:11.284,"urn:cite:hmt:e3bifolio.E3_141v_142r@0.4929,0.6268,0.2345,0.0262"
urn:cts:greekLit:tlg0012.tlg001.e3:11.285,"urn:cite:hmt:e3bifolio.E3_141v_142r@0.4929,0.6457,0.2345,0.0233"
urn:cts:greekLit:tlg0012.tlg001.e3:11.286,"urn:cite:hmt:e3bifolio.E3_141v_142r@0.4926,0.6622,0.2345,0.0233"
urn:cts:greekLit:tlg0012.tlg001.e3:11.287,"urn:cite:hmt:e3bifolio.E3_141v_142r@0.4926,0.6787,0.2345,0.0233"
urn:cts:greekLit:tlg0012.tlg001.e3:11.288,"urn:cite:hmt:e3bifolio.E3_141v_142r@0.4935,0.6937,0.2345,0.0233"
urn:cts:greekLit:tlg0012.tlg001.e3:11.289,"urn:cite:hmt:e3bifolio.E3_141v_142r@0.4942,0.7097,0.2345,0.0315"
urn:cts:greekLit:tlg0012.tlg001.e3:11.290,"urn:cite:hmt:e3bifolio.E3_142v_143r@0.2247,0.3203,0.2292,0.038"
urn:cts:greekLit:tlg0012.tlg001.e3:11.291,"urn:cite:hmt:e3bifolio.E3_142v_143r@0.2203,0.3461,0.2292,0.0277"
urn:cts:greekLit:tlg0012.tlg001.e3:11.292,"urn:cite:hmt:e3bifolio.E3_142v_143r@0.2212,0.364,0.2292,0.0258"
urn:cts:greekLit:tlg0012.tlg001.e3:11.293,"urn:cite:hmt:e3bifolio.E3_142v_143r@0.2219,0.3814,0.2292,0.0258"
urn:cts:greekLit:tlg0012.tlg001.e3:11.294,"urn:cite:hmt:e3bifolio.E3_142v_143r@0.2219,0.3969,0.2292,0.0258"
urn:cts:greekLit:tlg0012.tlg001.e3:11.295,"urn:cite:hmt:e3bifolio.E3_142v_143r@0.2219,0.4138,0.2292,0.0258"
urn:cts:greekLit:tlg0012.tlg001.e3:11.296,"urn:cite:hmt:e3bifolio.E3_142v_143r@0.2225,0.4297,0.2292,0.0258"
urn:cts:greekLit:tlg0012.tlg001.e3:11.297,"urn:cite:hmt:e3bifolio.E3_142v_143r@0.2228,0.4471,0.2292,0.0258"
urn:cts:greekLit:tlg0012.tlg001.e3:11.298,"urn:cite:hmt:e3bifolio.E3_142v_143r@0.2216,0.4636,0.2292,0.023"
urn:cts:greekLit:tlg0012.tlg001.e3:11.299,"urn:cite:hmt:e3bifolio.E3_142v_143r@0.2212,0.4795,0.2292,0.023"
urn:cts:greekLit:tlg0012.tlg001.e3:11.300,"urn:cite:hmt:e3bifolio.E3_142v_143r@0.2206,0.496,0.2292,0.023"
urn:cts:greekLit:tlg0012.tlg001.e3:11.301,"urn:cite:hmt:e3bifolio.E3_142v_143r@0.2203,0.5133,0.2292,0.023"
urn:cts:greekLit:tlg0012.tlg001.e3:11.302,"urn:cite:hmt:e3bifolio.E3_142v_143r@0.2263,0.5303,0.2292,0.023"
urn:cts:greekLit:tlg0012.tlg001.e3:11.303,"urn:cite:hmt:e3bifolio.E3_142v_143r@0.2272,0.5472,0.2292,0.023"
urn:cts:greekLit:tlg0012.tlg001.e3:11.304,"urn:cite:hmt:e3bifolio.E3_142v_143r@0.2212,0.5636,0.2292,0.023"
urn:cts:greekLit:tlg0012.tlg001.e3:11.305,"urn:cite:hmt:e3bifolio.E3_142v_143r@0.2225,0.5786,0.2292,0.023"
urn:cts:greekLit:tlg0012.tlg001.e3:11.306,"urn:cite:hmt:e3bifolio.E3_142v_143r@0.2238,0.5965,0.2292,0.023"
urn:cts:greekLit:tlg0012.tlg001.e3:11.307,"urn:cite:hmt:e3bifolio.E3_142v_143r@0.2241,0.6143,0.2292,0.023"
urn:cts:greekLit:tlg0012.tlg001.e3:11.308,"urn:cite:hmt:e3bifolio.E3_142v_143r@0.2234,0.6289,0.2292,0.023"
urn:cts:greekLit:tlg0012.tlg001.e3:11.309,"urn:cite:hmt:e3bifolio.E3_142v_143r@0.2244,0.6449,0.2292,0.023"
urn:cts:greekLit:tlg0012.tlg001.e3:11.310,"urn:cite:hmt:e3bifolio.E3_142v_143r@0.2206,0.6613,0.2292,0.023"
urn:cts:greekLit:tlg0012.tlg001.e3:11.311,"urn:cite:hmt:e3bifolio.E3_142v_143r@0.2225,0.6787,0.2292,0.0202"
urn:cts:greekLit:tlg0012.tlg001.e3:11.312,"urn:cite:hmt:e3bifolio.E3_142v_143r@0.2231,0.6937,0.2292,0.0202"
urn:cts:greekLit:tlg0012.tlg001.e3:11.313,"urn:cite:hmt:e3bifolio.E3_142v_143r@0.22,0.7092,0.2292,0.0282"
urn:cts:greekLit:tlg0012.tlg001.e3:11.314,"urn:cite:hmt:e3bifolio.E3_142v_143r@0.4992,0.329,0.2222,0.034"
urn:cts:greekLit:tlg0012.tlg001.e3:11.315,"urn:cite:hmt:e3bifolio.E3_142v_143r@0.4994,0.3514,0.2222,0.0261"
urn:cts:greekLit:tlg0012.tlg001.e3:11.316,"urn:cite:hmt:e3bifolio.E3_142v_143r@0.4947,0.3688,0.2222,0.0261"
urn:cts:greekLit:tlg0012.tlg001.e3:11.317,"urn:cite:hmt:e3bifolio.E3_142v_143r@0.4972,0.3883,0.2222,0.0261"
urn:cts:greekLit:tlg0012.tlg001.e3:11.318,"urn:cite:hmt:e3bifolio.E3_142v_143r@0.498,0.407,0.2222,0.0261"
urn:cts:greekLit:tlg0012.tlg001.e3:11.319,"urn:cite:hmt:e3bifolio.E3_142v_143r@0.5016,0.4206,0.2222,0.0261"
urn:cts:greekLit:tlg0012.tlg001.e3:11.320,"urn:cite:hmt:e3bifolio.E3_142v_143r@0.4931,0.4381,0.2222,0.0261"
urn:cts:greekLit:tlg0012.tlg001.e3:11.321,"urn:cite:hmt:e3bifolio.E3_142v_143r@0.498,0.4563,0.2222,0.0261"
urn:cts:greekLit:tlg0012.tlg001.e3:11.322,"urn:cite:hmt:e3bifolio.E3_142v_143r@0.5003,0.4717,0.2222,0.0261"
urn:cts:greekLit:tlg0012.tlg001.e3:11.323,"urn:cite:hmt:e3bifolio.E3_142v_143r@0.5016,0.4891,0.2267,0.0261"
urn:cts:greekLit:tlg0012.tlg001.e3:11.324,"urn:cite:hmt:e3bifolio.E3_142v_143r@0.4903,0.5078,0.2267,0.0261"
urn:cts:greekLit:tlg0012.tlg001.e3:11.325,"urn:cite:hmt:e3bifolio.E3_142v_143r@0.4908,0.5252,0.2267,0.0261"
urn:cts:greekLit:tlg0012.tlg001.e3:11.326,"urn:cite:hmt:e3bifolio.E3_142v_143r@0.4917,0.5414,0.2267,0.0261"
urn:cts:greekLit:tlg0012.tlg001.e3:11.327,"urn:cite:hmt:e3bifolio.E3_142v_143r@0.4928,0.5609,0.2267,0.0261"
urn:cts:greekLit:tlg0012.tlg001.e3:11.328,"urn:cite:hmt:e3bifolio.E3_142v_143r@0.4936,0.5775,0.2267,0.0241"
urn:cts:greekLit:tlg0012.tlg001.e3:11.329,"urn:cite:hmt:e3bifolio.E3_142v_143r@0.4942,0.5945,0.2267,0.0241"
urn:cts:greekLit:tlg0012.tlg001.e3:11.330,"urn:cite:hmt:e3bifolio.E3_142v_143r@0.4936,0.6119,0.2267,0.0241"
urn:cts:greekLit:tlg0012.tlg001.e3:11.331,"urn:cite:hmt:e3bifolio.E3_142v_143r@0.4944,0.6289,0.2267,0.0241"
urn:cts:greekLit:tlg0012.tlg001.e3:11.332,"urn:cite:hmt:e3bifolio.E3_142v_143r@0.4942,0.6442,0.2267,0.0241"
urn:cts:greekLit:tlg0012.tlg001.e3:11.333,"urn:cite:hmt:e3bifolio.E3_142v_143r@0.4942,0.6625,0.2267,0.0241"
urn:cts:greekLit:tlg0012.tlg001.e3:11.334,"urn:cite:hmt:e3bifolio.E3_142v_143r@0.4944,0.6808,0.2267,0.0241"
urn:cts:greekLit:tlg0012.tlg001.e3:11.335,"urn:cite:hmt:e3bifolio.E3_142v_143r@0.4942,0.6969,0.2267,0.0212"
urn:cts:greekLit:tlg0012.tlg001.e3:11.336,"urn:cite:hmt:e3bifolio.E3_142v_143r@0.4928,0.7135,0.2267,0.0232"
urn:cts:greekLit:tlg0012.tlg001.e3:11.337,"urn:cite:hmt:e3bifolio.E3_142v_143r@0.4961,0.7293,0.2153,0.0382"
urn:cts:greekLit:tlg0012.tlg001.e3:11.338,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.2306,0.3233,0.2167,0.0307"
urn:cts:greekLit:tlg0012.tlg001.e3:11.339,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.2331,0.3453,0.2167,0.0266"
urn:cts:greekLit:tlg0012.tlg001.e3:11.340,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.2348,0.3611,0.2167,0.0237"
urn:cts:greekLit:tlg0012.tlg001.e3:11.341,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.2353,0.3781,0.2167,0.0237"
urn:cts:greekLit:tlg0012.tlg001.e3:11.342,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.2345,0.396,0.2167,0.0237"
urn:cts:greekLit:tlg0012.tlg001.e3:11.343,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.2259,0.4117,0.2206,0.0237"
urn:cts:greekLit:tlg0012.tlg001.e3:11.344,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.2312,0.4296,0.2206,0.0237"
urn:cts:greekLit:tlg0012.tlg001.e3:11.345,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.2284,0.4479,0.2206,0.0237"
urn:cts:greekLit:tlg0012.tlg001.e3:11.346,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.2298,0.4636,0.2206,0.0237"
urn:cts:greekLit:tlg0012.tlg001.e3:11.347,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.2298,0.4815,0.2206,0.0237"
urn:cts:greekLit:tlg0012.tlg001.e3:11.348,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.2312,0.4973,0.2206,0.0237"
urn:cts:greekLit:tlg0012.tlg001.e3:11.349,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.2298,0.5155,0.2206,0.0237"
urn:cts:greekLit:tlg0012.tlg001.e3:11.350,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.2351,0.5309,0.2206,0.0237"
urn:cts:greekLit:tlg0012.tlg001.e3:11.351,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.2392,0.5433,0.2206,0.0286"
urn:cts:greekLit:tlg0012.tlg001.e3:11.352,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.2384,0.567,0.2206,0.0224"
urn:cts:greekLit:tlg0012.tlg001.e3:11.353,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.2381,0.5828,0.2206,0.0224"
urn:cts:greekLit:tlg0012.tlg001.e3:11.354,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.2287,0.6002,0.2206,0.0203"
urn:cts:greekLit:tlg0012.tlg001.e3:11.355,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.229,0.6185,0.2206,0.0203"
urn:cts:greekLit:tlg0012.tlg001.e3:11.356,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.2323,0.6338,0.2206,0.0228"
urn:cts:greekLit:tlg0012.tlg001.e3:11.357,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.2331,0.6513,0.2206,0.0228"
urn:cts:greekLit:tlg0012.tlg001.e3:11.358,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.2315,0.6687,0.2206,0.0228"
urn:cts:greekLit:tlg0012.tlg001.e3:11.359,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.2348,0.6853,0.2206,0.0228"
urn:cts:greekLit:tlg0012.tlg001.e3:11.360,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.2348,0.7015,0.2206,0.0257"
urn:cts:greekLit:tlg0012.tlg001.e3:11.361,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.2331,0.7194,0.2206,0.022"
urn:cts:greekLit:tlg0012.tlg001.e3:11.362,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.4854,0.3255,0.2265,0.0367"
urn:cts:greekLit:tlg0012.tlg001.e3:11.363,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.4876,0.3529,0.2265,0.0259"
urn:cts:greekLit:tlg0012.tlg001.e3:11.364,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.4876,0.3676,0.2265,0.0259"
urn:cts:greekLit:tlg0012.tlg001.e3:11.365,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.4863,0.3857,0.2265,0.0259"
urn:cts:greekLit:tlg0012.tlg001.e3:11.366,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.486,0.4038,0.2265,0.0259"
urn:cts:greekLit:tlg0012.tlg001.e3:11.367,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.6994,0.4072,0.1431,0.0228"
urn:cts:greekLit:tlg0012.tlg001.e3:11.368,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.4854,0.4209,0.2265,0.0259"
urn:cts:greekLit:tlg0012.tlg001.e3:11.369,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.4821,0.4386,0.2265,0.0259"
urn:cts:greekLit:tlg0012.tlg001.e3:11.370,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.4841,0.4547,0.2265,0.0259"
urn:cts:greekLit:tlg0012.tlg001.e3:11.371,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.4844,0.4743,0.2265,0.0259"
urn:cts:greekLit:tlg0012.tlg001.e3:11.372,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.4857,0.49,0.2265,0.0259"
urn:cts:greekLit:tlg0012.tlg001.e3:11.373,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.4886,0.5086,0.2265,0.0259"
urn:cts:greekLit:tlg0012.tlg001.e3:11.374,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.4896,0.5242,0.2265,0.0259"
urn:cts:greekLit:tlg0012.tlg001.e3:11.375,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.4883,0.5423,0.2265,0.0259"
urn:cts:greekLit:tlg0012.tlg001.e3:11.376,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.4876,0.5585,0.2265,0.0259"
urn:cts:greekLit:tlg0012.tlg001.e3:11.377,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.4863,0.5756,0.2265,0.0259"
urn:cts:greekLit:tlg0012.tlg001.e3:11.378,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.487,0.5932,0.2265,0.024"
urn:cts:greekLit:tlg0012.tlg001.e3:11.379,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.4867,0.6099,0.2265,0.022"
urn:cts:greekLit:tlg0012.tlg001.e3:11.380,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.4837,0.6265,0.2265,0.0255"
urn:cts:greekLit:tlg0012.tlg001.e3:11.381,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.4821,0.6436,0.2265,0.024"
urn:cts:greekLit:tlg0012.tlg001.e3:11.382,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.4818,0.6608,0.2265,0.023"
urn:cts:greekLit:tlg0012.tlg001.e3:11.383,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.4801,0.6769,0.2265,0.0255"
urn:cts:greekLit:tlg0012.tlg001.e3:11.384,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.4801,0.6906,0.2301,0.0284"
urn:cts:greekLit:tlg0012.tlg001.e3:11.385,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.4844,0.7146,0.2301,0.0259"
urn:cts:greekLit:tlg0012.tlg001.e3:11.386,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.4837,0.7259,0.2301,0.0323"
urn:cts:greekLit:tlg0012.tlg001.e3:11.387,""
urn:cts:greekLit:tlg0012.tlg001.e3:11.388,""
urn:cts:greekLit:tlg0012.tlg001.e3:11.389,""
urn:cts:greekLit:tlg0012.tlg001.e3:11.390,""
urn:cts:greekLit:tlg0012.tlg001.e3:11.391,""
urn:cts:greekLit:tlg0012.tlg001.e3:11.392,""
urn:cts:greekLit:tlg0012.tlg001.e3:11.393,""
urn:cts:greekLit:tlg0012.tlg001.e3:11.394,""
urn:cts:greekLit:tlg0012.tlg001.e3:11.395,""
urn:cts:greekLit:tlg0012.tlg001.e3:11.396,""
urn:cts:greekLit:tlg0012.tlg001.e3:11.397,""
urn:cts:greekLit:tlg0012.tlg001.e3:11.398,""
urn:cts:greekLit:tlg0012.tlg001.e3:11.399,""
urn:cts:greekLit:tlg0012.tlg001.e3:11.400,""
urn:cts:greekLit:tlg0012.tlg001.e3:11.401,""
urn:cts:greekLit:tlg0012.tlg001.e3:11.402,""
urn:cts:greekLit:tlg0012.tlg001.e3:11.403,""
urn:cts:greekLit:tlg0012.tlg001.e3:11.404,""
urn:cts:greekLit:tlg0012.tlg001.e3:11.405,""
urn:cts:greekLit:tlg0012.tlg001.e3:11.406,""
urn:cts:greekLit:tlg0012.tlg001.e3:11.407,""
